gene_name	log2FoldChange	pvalue	padj
COBL	0,385318451	0,036822808	1
COBLL1	-0,739366301	0,04290692	1
COCH	-0,355371143	0,335297446	1
COG1	0,049341717	0,771972377	1
COG2	-0,124701259	0,48669088	1
COG3	0,069618531	0,713061064	1
COG4	0,000451027	0,997447927	1
COG5	0,039333207	0,821217709	1
COG6	-0,08554482	0,639697152	1
COG7	-0,002195202	0,990564099	1
COG8	0,098692238	0,521529408	1
COIL	-0,191306667	0,249783284	1
COILP1	-1,255784473	0,837453482	1
COL10A1	0,214863031	0,956384617	1
COL11A1	0,136358441	0,512328675	1
COL11A2	0,43495359	0,139053428	1
COL12A1	0,444406845	0,405287127	1
COL13A1	0,451444572	0,05911667	1
COL14A1	0,022094728	0,915336968	1
COL15A1	-0,014533502	0,932603654	1
COL16A1	0,088741584	0,570199458	1
COL17A1	-0,361198926	0,879801386	1
COL18A1	0,172198874	0,273117629	1
COL19A1	0,771224699	0,003053716	1
COL1A1	0,08415855	0,591654628	1
COL1A2	-0,00189021	0,990969632	1
COL20A1	0,414448102	0,606243628	1
COL21A1	-0,05568234	0,764037786	1
COL22A1	0,546667074	0,002431197	1
COL23A1	0,200153635	0,520678679	1
COL24A1	0,866598444	0,024624551	1
COL25A1	0,495218983	0,008858269	1
COL25A1-DT	0,66473163	0,784900043	1
COL26A1	-0,111209655	0,453277497	1
COL27A1	0,307137971	0,066271555	1
COL28A1	-0,32192114	0,517917701	1
COL2A1	0,5959905	0,001711008	1
COL3A1	-0,132693024	0,393782866	1
COL4A1	0,275952621	0,054445832	1
COL4A2	0,300212139	0,013782493	1
COL4A3	2,058844477	0,281701034	1
COL4A4	1,515817078	0,213896648	1
COL4A5	-0,149183313	0,402183359	1
COL4A6	0,009267738	0,958444434	1
COL5A1	0,191004482	0,17674671	1
COL5A2	0,016632497	0,924829276	1
COL5A3	0,152568669	0,460691092	1
COL6A1	0,246204805	0,063486941	1
COL6A2	0,116925704	0,422890988	1
COL6A3	0,168824243	0,225480128	1
COL6A4P1	1,104340108	0,654741259	1
COL6A4P2	0,761744064	0,266053042	1
COL6A5	-0,042477631	0,987022384	1
COL6A6	0,100046708	0,749885039	1
COL7A1	0,1557284	0,574882419	1
COL8A1	-0,186056842	0,415434883	1
COL8A2	0,21694539	0,303793725	1
COL9A1	-0,289894227	0,50861906	1
COL9A2	0,273601259	0,304845379	1
COL9A3	0,12737697	0,524233029	1
COLCA1	-0,039026834	0,948914105	1
COLCA2	-2,016258078	0,121207738	1
COLEC10	0,091923246	0,9575574	1
COLEC11	-1,079515196	0,586620993	1
COLEC12	-0,121635932	0,498785159	1
COLGALT1	0,206976473	0,147038254	1
COLGALT2	0,149813143	0,473183829	1
COLQ	0,336950413	0,236454918	1
COMETT	-0,393938268	0,949332235	1
COMMD1	-0,278160565	0,229643632	1
COMMD10	-0,243712279	0,20248086	1
COMMD2	-0,136566076	0,363193014	1
COMMD3	-0,101081219	0,534892498	1
COMMD3-BMI1	-4,534671085	0,004893573	1
COMMD4	-0,228864291	0,190674037	1
COMMD4P1	1,10003889	0,857793561	1
COMMD4P2	-1,080584597	0,861904275	1
COMMD5	-0,126716095	0,53953915	1
COMMD6	-0,05928857	0,753550088	1
COMMD7	-0,094716462	0,629791118	1
COMMD8	-0,112283603	0,68125179	1
COMMD9	-0,129994491	0,487629848	1
COMP	-0,4871948	0,74283654	1
COMT	-0,117207007	0,552208229	1
COMTD1	0,39705842	0,578360452	1
COP1	-0,22321889	0,166904644	1
COP1P1	1,975917327	0,74837017	1
COPA	0,185884989	0,258089118	1
COPB1	-0,097032379	0,514816946	1
COPB2	-0,070441969	0,630634831	1
COPB2-DT	0,035562948	0,905372483	1
COPE	-0,15125132	0,339492145	1
COPG1	0,049045799	0,718139129	1
COPG2	-0,202280552	0,175604771	1
COPG2IT1	0,258168303	0,134414604	1
COPRS	-0,017047338	0,944549244	1
COPS2	-0,09163377	0,546962289	1
COPS3	0,026676744	0,856866832	1
COPS4	-0,285425784	0,066285734	1
COPS5	-0,090409075	0,584088893	1
COPS6	-0,179504326	0,268711096	1
COPS7A	-0,035425954	0,834302065	1
COPS7B	-0,068058011	0,691974787	1
COPS8	-0,157401832	0,244542304	1
COPS8P3	1,500731063	0,809118948	1
COPS9	-0,130636969	0,589955675	1
COPZ1	-0,211471843	0,126593432	1
COPZ2	-0,051376579	0,857700801	1
COQ10A	0,086628097	0,759970963	1
COQ10B	0,156392161	0,48964445	1
COQ2	-0,417900038	0,117538969	1
COQ3	-0,606193885	0,044315038	1
COQ4	0,042931704	0,800185262	1
COQ5	-0,225909279	0,209693551	1
COQ6	-0,039106357	0,848151365	1
COQ7	-0,097324387	0,607457438	1
COQ7-DT	-0,37314538	0,924236739	1
COQ8A	0,188035625	0,503513873	1
COQ8B	-0,011723677	0,948359266	1
COQ9	-0,026353925	0,880594118	1
CORIN	-0,534952251	0,240397884	1
CORO1A	-0,16560477	0,592799534	1
CORO1A-AS1	0	1	1
CORO1B	0,063875746	0,709679837	1
CORO1C	-0,002719043	0,983166471	1
CORO2A	-0,787138416	0,263463311	1
CORO2B	0,592743492	0,001306041	1
CORO6	0,516089713	0,096437495	1
CORO7	-0,043396167	0,820970201	1
CORO7-PAM16	-1,511788704	0,372316852	1
CORT	6,043057297	0,005009926	1
COSMOC	0,027380583	0,989256382	1
COTL1	-0,138402208	0,493084778	1
COX10	0,207689491	0,37910157	1
COX10-AS1	0,215642364	0,440542709	1
COX11	-0,010546334	0,945666452	1
COX11P1	-1,435109834	0,814911762	1
COX14	-0,250538148	0,393681017	1
COX15	-0,114107464	0,492402753	1
COX16	-0,221571255	0,239224696	1
COX17	-0,220905503	0,334764921	1
COX18	-0,023857104	0,904839446	1
COX19	0,103860875	0,590956937	1
COX20	-0,151324149	0,340291434	1
COX20P1	0	1	1
COX4I1	-0,132640122	0,413563233	1
COX4I2	0	1	1
COX5A	-0,059776945	0,720664559	1
COX5B	-0,053491536	0,770412556	1
COX5BP1	0	1	1
COX5BP6	-0,248838355	0,917612772	1
COX6A1	-0,118159586	0,484791198	1
COX6A1P2	0	1	1
COX6A2	0,539642709	0,197217915	1
COX6B1	-0,17705118	0,258302165	1
COX6B2	0,384793035	0,768444207	1
COX6C	-0,194414913	0,271329006	1
COX6CP1	0	1	1
COX7A1	0,295017442	0,599558553	1
COX7A2	-0,116531811	0,449074557	1
COX7A2L	-0,148018245	0,354798599	1
COX7B	-0,200136103	0,239092263	1
COX7B2	0	1	1
COX7C	-0,152952184	0,292068154	1
COX8A	-0,089286223	0,620405005	1
COX8C	1,524248204	0,795902988	1
CP	-0,643959687	0,374332243	1
CPA1	-0,699886599	0,455726193	1
CPA2	-2,960612256	0,050846569	1
CPA3	1,11214597	0,744259139	1
CPA4	0,330371346	0,380701116	1
CPA5	0,96109686	0,454534228	1
CPA6	-0,896814774	0,743130621	1
CPAMD8	0,202751413	0,373144868	1
CPB1	-0,067820975	0,955354607	1
CPB2	0,988233699	0,814442904	1
CPB2-AS1	-0,088001262	0,845834775	1
CPD	0,133522572	0,461386486	1
CPE	-0,273429925	0,057386965	1
CPEB1	0,39059578	0,745101116	1
CPEB1-AS1	-0,032291916	0,974085397	1
CPEB2	0,42542192	0,085358112	1
CPEB2-DT	0,991267153	0,75108296	1
CPEB3	-0,444789423	0,170844492	1
CPEB4	-0,005644114	0,979462753	1
CPED1	0,292585585	0,317151119	1
CPHL1P	0	1	1
CPLANE1	0,174977268	0,499899541	1
CPLANE2	0,053474496	0,916012704	1
CPLX1	-1,23726238	0,030444371	1
CPLX2	-0,040151279	0,891428891	1
CPLX3	-2,36923024	0,117857773	1
CPLX4	0	1	1
CPM	0,367206164	0,289380213	1
CPN1	0,551426432	0,928918847	1
CPN2	1,151958296	0,807376118	1
CPNE1	-0,004794873	0,973238302	1
CPNE2	0,003429701	0,985355076	1
CPNE3	0,002393298	0,989868167	1
CPNE4	-0,0785524	0,892195362	1
CPNE5	0,372232292	0,495672025	1
CPNE6	-1,215651399	0,844505812	1
CPNE7	-0,282963774	0,803971323	1
CPNE8	0,042880978	0,903303493	1
CPNE8-AS1	-1,864692878	0,447179188	1
CPNE9	1,394802625	0,347126088	1
CPO	-0,561798208	0,682792696	1
CPOX	0,005295806	0,978732916	1
CPPED1	0,021105943	0,928302291	1
CPQ	-0,267455653	0,182776053	1
CPS1	0,1286709	0,589345451	1
CPSF1	0,144745639	0,303417768	1
CPSF2	-0,191469207	0,186795306	1
CPSF3	-0,094675405	0,509631161	1
CPSF4	-0,088512823	0,636933918	1
CPSF4L	1,585550878	0,795935768	1
CPSF6	-0,111937068	0,450998771	1
CPSF7	0,100743354	0,448015485	1
CPT1A	0,178144204	0,415889749	1
CPT1B	0,085577476	0,711709055	1
CPT1C	0,082255468	0,67928085	1
CPT2	0,073967005	0,719784286	1
CPTP	0,04262934	0,863867963	1
CPVL	0,003440135	0,989212948	1
CPXM1	0,012829788	0,930817385	1
CPXM2	0,689588335	0,488922435	1
CPZ	-0,564772837	0,06810579	1
CR1	-1,271225308	0,409382889	1
CR1L	1,094534952	0,860453822	1
CR2	3,316049239	0,199613909	1
CRABP1	-0,212040431	0,317456251	1
CRABP2	0,100263093	0,651828063	1
CRACD	-0,020000255	0,938357093	1
CRACDL	-0,860521657	0,499141965	1
CRACR2A	0,529530836	0,579614741	1
CRACR2B	0,139524004	0,822284996	1
CRADD	-0,221104067	0,465591639	1
CRAMP1	0,052732636	0,776814804	1
CRAT	0,0921371	0,590109316	1
CRAT37	-0,259061415	0,879498927	1
CRB1	0,245946183	0,621834286	1
CRB2	0,002612602	0,991915797	1
CRB3	-0,242749093	0,949217809	1
CRBN	-0,092251204	0,567310315	1
CRCP	-0,087487855	0,619740948	1
CREB1	-0,207302546	0,215012437	1
CREB3	0,027909154	0,870031575	1
CREB3L1	0,109734517	0,613141561	1
CREB3L2	0,310013578	0,093729609	1
CREB3L3	1,065642084	0,86402973	1
CREB3L4	0,038781557	0,898532721	1
CREB5	0,325933253	0,13090096	1
CREBBP	0,444512293	0,008430106	1
CREBL2	-0,124499674	0,511577578	1
CREBRF	0,073151292	0,77439983	1
CREBZF	-0,045269785	0,748264314	1
CREG1	0,064549252	0,804603825	1
CREG2	1,113732583	0,244632154	1
CRELD1	0,0903938	0,622373216	1
CRELD2	-0,032646198	0,894238898	1
CREM	0,041271211	0,84626465	1
CRH	-1,011422412	0,73887119	1
CRHBP	-1,363942217	0,583870391	1
CRHR1	1,042549565	0,828766275	1
CRHR2	0,12032606	0,981908418	1
CRIM1	-0,367913199	0,144320585	1
CRIM1-DT	-1,113991212	0,348916639	1
CRIP1	-0,312102244	0,468978384	1
CRIP2	-0,203287829	0,358862336	1
CRIP3	0,178108468	0,832808871	1
CRIPT	-0,153112395	0,449166639	1
CRISP1	-0,787105733	0,898391937	1
CRISPLD1	-0,148819037	0,376359169	1
CRISPLD2	0,802434203	0,008848715	1
CRK	-0,058270165	0,667657473	1
CRKL	0,009221862	0,945145813	1
CRLF1	0,537728512	0,619698147	1
CRLF2	0,035851635	0,994752321	1
CRLF3	-0,094479782	0,711161594	1
CRLS1	0,014546121	0,943860089	1
CRMP1	-0,198839285	0,284287431	1
CRNDE	-0,037375908	0,828338863	1
CRNKL1	-0,204601914	0,2374515	1
CROCC	0,126346345	0,476801604	1
CROCC2	0,20520279	0,959876328	1
CROCCP1	0	1	1
CROCCP2	0,180941251	0,369843086	1
CROCCP3	0,185902181	0,451336716	1
CROCCP4	1,164140345	0,492908913	1
CROT	-0,321232143	0,185142903	1
CRP	0	1	1
CRPPA	0,01366492	0,964483895	1
CRPPA-AS1	0	1	1
CRTAC1	-0,393789493	0,56526068	1
CRTAM	1,024809671	0,867976534	1
CRTAP	0,14962597	0,311945886	1
CRTC1	0,144369257	0,45778902	1
CRTC1P1	0	1	1
CRTC2	0,143306178	0,453754577	1
CRTC3	0,368440263	0,040422139	1
CRTC3-AS1	1,20379161	0,376304356	1
CRX	-0,187027594	0,798900411	1
CRY1	-0,133706772	0,441519471	1
CRY2	0,14341455	0,435228116	1
CRYAA	-0,217940758	0,971967208	1
CRYAA2	-1,215651399	0,844505812	1
CRYAB	-0,447907386	0,095068739	1
CRYBA1	1,552255229	0,597466747	1
CRYBA2	-1,34069299	0,828621659	1
CRYBA4	-1,602916384	0,793653772	1
CRYBB1	1,65319493	0,465823091	1
CRYBB2	-4,785871703	0,183624243	1
CRYBB2P1	0,059812788	0,781045761	1
CRYBB3	2,345025668	0,354013307	1
CRYBG1	1,610930238	0,009092764	1
CRYBG2	0	1	1
CRYBG3	0,365587031	0,122370798	1
CRYGA	0	1	1
CRYGC	-0,675054467	0,913640007	1
CRYGD	0,461365248	0,905490497	1
CRYGEP	-1,847479808	0,765473894	1
CRYGN	-1,29261099	0,266666441	1
CRYGS	0,106928915	0,812817349	1
CRYL1	-0,188221404	0,394488517	1
CRYM	-0,440835654	0,402350327	1
CRYM-AS1	-3,125962206	0,176926391	1
CRYZ	-0,204081223	0,264490889	1
CRYZL1	-0,088138829	0,590550482	1
CRYZL2P	-0,086162093	0,860535374	1
CRYZL2P-SEC16B	-0,579244779	0,342243508	1
CRYZP1	-2,179529983	0,725106518	1
CS	0,093864451	0,471573982	1
CSAD	0,005119383	0,975251332	1
CSAG3	0,028593745	0,996309205	1
CSDC2	-0,24594508	0,296841958	1
CSDE1	-0,027166176	0,844887764	1
CSE1L	-0,177408523	0,16753447	1
CSF1	0,042822512	0,83964421	1
CSF1R	-1,570418236	0,780581354	1
CSF2RA	-0,536305382	0,566687862	1
CSF3	0,172013945	0,977380095	1
CSF3R	-0,7850467	0,870800127	1
CSGALNACT1	-0,281525343	0,526621061	1
CSGALNACT2	-0,199908346	0,234744122	1
CSGALNACT2-DT	-1,089750801	0,195494672	1
CSK	-0,05974624	0,722507413	1
CSKMT	-0,11629256	0,724633409	1
CSMD1	-0,513423774	0,280594704	1
CSMD2	0,302893234	0,26930598	1
CSMD3	0,118933578	0,816036115	1
CSNK1A1	-0,131217306	0,305825031	1
CSNK1A1L	0	1	1
CSNK1A1P1	-0,17935184	0,945899946	1
CSNK1A1P3	0	1	1
CSNK1D	0,064962647	0,615567054	1
CSNK1E	-0,009926397	0,950194105	1
CSNK1G1	0,258588358	0,145688976	1
CSNK1G2	0,072446232	0,648198541	1
CSNK1G3	0,013148009	0,936952779	1
CSNK2A1	-0,007221348	0,95421856	1
CSNK2A2	0,270252889	0,089678427	1
CSNK2A3	1,868733154	0,651071391	1
CSNK2B	-0,017380375	0,911026817	1
CSP2	-0,388072651	0,910730723	1
CSPG4	0,465056541	0,020500009	1
CSPG4BP	-1,840494493	0,412548144	1
CSPG4P10	1,667180742	0,033729338	1
CSPG4P11	0,964133867	0,142794899	1
CSPG4P12	0,227774466	0,481360707	1
CSPG4P13	3,087639875	0,02254577	1
CSPG4P5	-4,545828833	0,036177702	1
CSPG5	-0,029551989	0,932581324	1
CSPP1	0,059188449	0,747074203	1
CSRNP1	0,746401642	0,062333834	1
CSRNP2	-0,014414487	0,918654432	1
CSRNP3	0,036464799	0,864718856	1
CSRP1	0,394155693	0,044235428	1
CSRP2	-0,282027254	0,167471515	1
CSRP3	0,115937342	0,698909233	1
CST2	-1,076227471	0,862451474	1
CST3	0,039405138	0,830431953	1
CST6	2,059395703	0,736854739	1
CSTA	1,453209476	0,695539264	1
CSTB	0,003635128	0,985310214	1
CSTF1	0,033045965	0,836387968	1
CSTF2	-0,085090834	0,673946346	1
CSTF2T	-0,029423758	0,845660396	1
CSTF3	-0,055404412	0,72618143	1
CSTF3-DT	0,557773301	0,559132735	1
CT45A1	0	1	1
CT45A11P	-0,915515848	0,819730312	1
CT45A7	-1,255644606	0,83890839	1
CT55	0,673488571	0,51531829	1
CT62	-0,67819764	0,913244471	1
CT66	0,088200888	0,938571287	1
CT69	0	1	1
CT70	1,484678011	0,809143723	1
CT75	-0,297835484	0,817378372	1
CTAG1A	1,104486038	0,859221612	1
CTAG1B	0	1	1
CTAG2	1,697333814	0,784477118	1
CTAGE10P	-2,562340437	0,678249758	1
CTAGE11P	-1,46792167	0,724865266	1
CTAGE12P	-1,27968311	0,836571934	1
CTAGE15	-3,099481395	0,308135022	1
CTAGE16P	0	1	1
CTAGE3P	1,07105539	0,348897834	1
CTAGE6	-0,349127137	0,906675356	1
CTAGE9	0,416774273	0,946367555	1
CTB-178M22,2	0,244690327	0,901033076	1
CTBP1	-0,04892072	0,743076774	1
CTBP1-AS	2,662301529	0,409742373	1
CTBP1-DT	0,336009816	0,10158363	1
CTBP2	0,022212458	0,867351361	1
CTBP2P10	0,126036761	0,812398941	1
CTBP2P3	-2,150209316	0,571556778	1
CTBP2P4	-0,648134529	0,773634449	1
CTBP2P7	0,133345069	0,957787114	1
CTBP2P8	0,718349713	0,454738001	1
CTBS	-0,057685915	0,836525659	1
CTC1	0,275041541	0,255598328	1
CTC-338M12,4	0,095369317	0,683218446	1
CTCF	-0,09736021	0,481458758	1
CTCF-DT	-0,238803732	0,883773112	1
CTCFL	3,992022946	0,320196671	1
CTDNEP1	0,105175076	0,484744952	1
CTDP1	0,017749244	0,927676998	1
CTDSP1	0,138223345	0,397498136	1
CTDSP2	0,246826882	0,085023408	1
CTDSPL	-0,02979868	0,862446473	1
CTDSPL2	-0,044284357	0,761525842	1
CTDSPL2P1	0	1	1
CTF1	-0,089690275	0,8052903	1
CTF2P	0	1	1
CTH	-0,369056827	0,343990643	1
CTHRC1	-0,005311578	0,979013271	1
CTIF	-0,059330924	0,723832579	1
CTLA4	2,760040075	0,65606009	1
CTNNA1	-0,195315228	0,235517508	1
CTNNA1-AS1	0,92541172	0,676240209	1
CTNNA1P1	0	1	1
CTNNA2	-0,361922493	0,26738749	1
CTNNA2-AS1	0,573727435	0,606553199	1
CTNNA3	0,00890371	0,977451822	1
CTNNAL1	-0,137319184	0,397167483	1
CTNNB1	-0,254140696	0,094906049	1
CTNNBIP1	0,099314088	0,581759	1
CTNNBL1	-0,006106648	0,971915038	1
CTNND1	-0,071693933	0,571510976	1
CTNND2	0,016626798	0,936513077	1
CTNS	0,006170364	0,979144641	1
CTPS1	0,060735296	0,703835089	1
CTPS2	-0,116427451	0,472090146	1
CTR9	-0,039189492	0,786708826	1
CTRC	1,909109206	0,030156121	1
CTRL	-0,499318726	0,562514385	1
CTSA	-0,020614958	0,894409949	1
CTSB	0,066482686	0,612498216	1
CTSC	-0,140241402	0,439865575	1
CTSD	-0,081021328	0,57246362	1
CTSE	1,094534952	0,860453822	1
CTSF	-0,069005345	0,736978302	1
CTSH	-0,255291703	0,382717579	1
CTSK	-0,173158625	0,370796013	1
CTSL	-0,179555145	0,286350557	1
CTSLP1	-1,34069299	0,828621659	1
CTSLP2	0	1	1
CTSLP3	-0,197119515	0,974665179	1
CTSLP6	2,752777275	0,656540149	1
CTSLP8	-2,100115125	0,664315555	1
CTSO	0,040406087	0,835080043	1
CTSS	0,411792708	0,465097691	1
CTSV	-0,517290518	0,188177294	1
CTSW	2,429940714	0,526834759	1
CTSZ	0,003587351	0,989402565	1
CTTN	0,013054218	0,929483094	1
CTTNBP2	0,232405184	0,464159729	1
CTTNBP2NL	0,038931	0,839545329	1
CTTN-DT	0,392792524	0,653591563	1
CTU1	0,478418144	0,354582737	1
CTU2	-0,057742203	0,838671583	1
CTXN1	0,033327843	0,930072196	1
CTXN2	-1,964989302	0,309927038	1
CTXN2-AS1	-0,111190947	0,978490506	1
CTXN3	-0,170677901	0,825450109	1
CTXND1	1,477249013	0,244846035	1
CTXND2	4,519851813	0,333238729	1
CUBN	0,212818129	0,532902213	1
CUBNP3	0	1	1
CUEDC1	-0,024344309	0,871338503	1
CUEDC2	-0,288953526	0,09266985	1
CUL1	-0,045373261	0,763851401	1
CUL1P1	0	1	1
CUL2	-0,111092219	0,486779593	1
CUL3	-0,052177714	0,707320726	1
CUL4A	0,115245533	0,448243909	1
CUL4B	-0,032207379	0,852425627	1
CUL5	-0,158459531	0,348578483	1
CUL7	0,153838364	0,374134926	1
CUL9	0,005097354	0,980862872	1
CUTA	-0,068826476	0,71807221	1
CUTALP	0,045317498	0,819970948	1
CUTC	-0,013982647	0,956376254	1
CUX1	0,248946223	0,138637162	1
CUX2	0,225803311	0,447670519	1
CUZD1	-0,296158912	0,77097305	1
CWC15	-0,055771157	0,74750447	1
CWC22	-0,123929571	0,488438466	1
CWC25	0,05112699	0,790324717	1
CWC27	-0,101988159	0,552509644	1
CWF19L1	-0,018114714	0,927128723	1
CWF19L2	0,033960433	0,868772385	1
CWH43	0	1	1
CX3CL1	-0,080337635	0,81607085	1
CX3CR1	-1,355496467	0,548297422	1
CXADR	-0,078902502	0,757012722	1
CXADRP3	-1,080584597	0,861904275	1
CXCL1	-0,82977589	0,286198786	1
CXCL10	3,552965399	0,226521897	1
CXCL11	-0,22472699	0,95822656	1
CXCL12	-0,174808849	0,395401868	1
CXCL13	0,811134033	0,327105697	1
CXCL14	0,144094827	0,823069768	1
CXCL16	-0,424178547	0,525356108	1
CXCL2	-0,338829765	0,813537127	1
CXCL3	0,540255547	0,747268248	1
CXCL5	-0,357472506	0,788983528	1
CXCL6	-0,72053928	0,303821299	1
CXCL8	1,622571975	0,175559831	1
CXCR2	0	1	1
CXCR3	1,065642084	0,86402973	1
CXCR4	-0,336773337	0,310884209	1
CXCR5	2,850993364	0,628446798	1
CXCR6	0	1	1
CXorf38	0,047222317	0,818846082	1
CXorf49	-0,691404094	0,911582239	1
CXorf58	1,802299336	0,739299775	1
CXorf65	0,331897727	0,956731923	1
CXXC1	0,098386253	0,566349028	1
CXXC1P1	1,540727291	0,631705261	1
CXXC4	-0,331194011	0,23665974	1
CXXC4-AS1	0,647403213	0,714849005	1
CXXC5	-0,100484113	0,56289305	1
CXXC5-AS1	1,547279117	0,480473882	1
CYB561	0,167041814	0,58814232	1
CYB561A3	-0,10797872	0,585707511	1
CYB561D1	0,08866745	0,65109864	1
CYB561D2	-0,0684185	0,849714852	1
CYB561D2	-0,30305404	0,853533243	1
CYB5A	-0,154922361	0,509220744	1
CYB5AP2	-0,709885925	0,716278801	1
CYB5B	-0,209673199	0,166392772	1
CYB5D1	0,068571724	0,758351681	1
CYB5D2	-0,286135462	0,158150138	1
CYB5R1	0,265770375	0,103954691	1
CYB5R2	0,264838636	0,410158869	1
CYB5R3	0,108953422	0,483028954	1
CYB5R4	-0,192800932	0,343168199	1
CYB5RL	0,014936136	0,95024849	1
CYBA	0,084722734	0,755338113	1
CYBB	-1,882119886	0,43841005	1
CYBC1	0,182315727	0,313151186	1
CYBRD1	-0,231801192	0,282392956	1
CYC1	0,042227813	0,824500299	1
CYCS	-0,106521575	0,439005503	1
CYCSP10	0,502848257	0,934750706	1
CYCSP24	-3,475364102	0,227302348	1
CYCSP32	0	1	1
CYCSP34	3,343059614	0,185788226	1
CYCSP38	2,31053864	0,706850815	1
CYCSP45	0	1	1
CYCSP6	-1,985418393	0,749062284	1
CYCSP8	-1,295435906	0,834628663	1
CYFIP1	-0,080684026	0,62505226	1
CYFIP2	-0,170214316	0,401280551	1
CYGB	0,071442512	0,861023522	1
CYHR1	-0,062346629	0,666996627	1
CYLD	0,174881874	0,372417873	1
CYLD-AS1	1,520919961	0,481409723	1
CYP11A1	-0,219586773	0,83440167	1
CYP11B1	0	1	1
CYP17A1	-3,932761524	0,265008841	1
CYP19A1	-1,120479177	0,359664034	1
CYP1A1	-0,813594815	0,730348139	1
CYP1A2	1,466744915	0,567833601	1
CYP1B1	-0,152318224	0,297149377	1
CYP1B1-AS1	0,375758453	0,37818905	1
CYP1D1P	0	1	1
CYP20A1	0,067184118	0,738434366	1
CYP21A1P	-0,278327727	0,772119582	1
CYP21A2	0,248306285	0,759762737	1
CYP24A1	-1,210050677	0,227124287	1
CYP26A1	0,819476642	0,660728977	1
CYP26B1	0,351688761	0,433049355	1
CYP26C1	0,318262564	0,959216235	1
CYP27A1	-0,205382951	0,450636225	1
CYP27B1	0,763925143	0,311403077	1
CYP27C1	0,058405587	0,81871165	1
CYP2B6	-0,670375798	0,91343804	1
CYP2B7P	-0,780478379	0,54832169	1
CYP2C19	1,706162469	0,781892098	1
CYP2C8	0,089470336	0,913880376	1
CYP2C9	1,297424784	0,832925766	1
CYP2D6	0,742566486	0,509855291	1
CYP2D7	0,760461422	0,224500555	1
CYP2D8P	0,868288289	0,680442764	1
CYP2E1	-0,24494559	0,756999132	1
CYP2G1P	1,14897491	0,53599261	1
CYP2J2	-0,273793497	0,485507157	1
CYP2R1	0,063702438	0,7804333	1
CYP2S1	2,525062065	0,497732758	1
CYP2T1P	0,074619951	0,908026739	1
CYP2T3P	-1,074746577	0,861779728	1
CYP2U1	-0,120417662	0,586931583	1
CYP2U1-AS1	0,704942086	0,569679237	1
CYP2W1	-0,011954032	0,990086429	1
CYP39A1	-0,307214055	0,516653507	1
CYP3A4	1,689432687	0,784196628	1
CYP3A43	0,505103118	0,881349239	1
CYP3A5	0,3349134	0,610532758	1
CYP46A1	-0,019846872	0,95556751	1
CYP4A11	1,736582846	0,591014372	1
CYP4A22	-0,1347336	0,979468692	1
CYP4A22-AS1	0,406340621	0,857179496	1
CYP4B1	0	1	1
CYP4F11	0	1	1
CYP4F12	4,483129106	0,295930836	1
CYP4F22	0,978820088	0,873899281	1
CYP4F23P	-1,080584597	0,861904275	1
CYP4F24P	-0,146562131	0,981083753	1
CYP4F26P	-0,161516135	0,896286749	1
CYP4F27P	0,929738014	0,879879686	1
CYP4F29P	2,422688975	0,191928459	1
CYP4F3	-1,732893291	0,564051923	1
CYP4F30P	0,091535711	0,971579335	1
CYP4F32P	4,457178706	0,468280542	1
CYP4F35P	1,845812752	0,257339441	1
CYP4F62P	-3,569187517	0,28598585	1
CYP4F8	2,442159029	0,20140972	1
CYP4V2	-0,154733109	0,53068937	1
CYP4X1	-0,257293744	0,425185412	1
CYP4Z1	-1,648482556	0,245606377	1
CYP51A1	-0,451742202	0,002449677	1
CYP51A1-AS1	-0,017963928	0,989507401	1
CYP51A1P1	1,083992833	0,859893492	1
CYP51A1P3	1,544139869	0,790299777	1
CYP7A1	-0,964701035	0,670043548	1
CYP7B1	-0,239405949	0,479845956	1
CYREN	-0,05605337	0,758401597	1
CYRIA	0,137085936	0,549737079	1
CYRIB	-0,242528884	0,188005805	1
CYS1	0,495421826	0,424362434	1
CYSLTR1	0,103303922	0,749809692	1
CYSLTR2	-0,33514487	0,906623013	1
CYSRT1	-1,971814523	0,066900496	1
CYSTM1	-0,189590558	0,493030742	1
CYTH1	-0,026045074	0,877040115	1
CYTH1P1	0	1	1
CYTH2	0,122954647	0,433751834	1
CYTH3	-0,069604704	0,719389667	1
CYTH4	3,554933463	0,560091788	1
CYTIP	0,107225966	0,938666164	1
CYTL1	-0,557225938	0,454379603	1
CYTOR	-0,216923702	0,474407029	1
CYYR1	0,170735447	0,414567103	1
CYYR1-AS1	0,013005753	0,995524329	1
CZIB	-0,022910227	0,891437675	1
CZIB-DT	2,07864299	0,705211803	1
D2HGDH	0,24421937	0,267037998	1
DAAM1	-0,225455556	0,204445986	1
DAAM2	0,594458257	0,003616898	1
DAAM2-AS1	-0,336705411	0,824218111	1
DAB1	-0,25627599	0,510199607	1
DAB2	-0,274561978	0,182641966	1
DAB2IP	0,062672504	0,6609191	1
DACH1	-0,085308696	0,70182061	1
DACH2	-0,894003555	0,008483293	1
DACT1	0,166987609	0,310210328	1
DACT2	0,539031322	0,341468958	1
DACT3	0,065802416	0,740534815	1
DACT3-AS1	-0,322272182	0,790280476	1
DAD1	-0,194647673	0,211981158	1
DAG1	0,17540249	0,167455996	1
DAGLA	0,31399735	0,239148211	1
DAGLB	-0,005777163	0,978885744	1
DALRD3	-0,065839737	0,741334094	1
DANCR	-0,060856885	0,729098218	1
